,assembly,organism_name,group,taxid,total_gene_number
1114,GCF_025612915.1,Magallana_angulata,invertebrate,2784310,29810
1115,GCF_902806685.2,Maniola_hyperantus,invertebrate,2795564,13252
1116,GCF_010883055.1,Belonocnema_kinseyi,invertebrate,2817044,14488
1117,GCF_026151205.1,Bolinopsis_microptera,invertebrate,2820187,14118
1118,GCF_021155785.1,Neodiprion_fabricii,invertebrate,2872261,11597
1119,GCF_021976095.1,Xenia_sp._Carnegie-2017,invertebrate,2897299,18425
1120,GCF_022605725.1,Anthonomus_grandis_grandis,invertebrate,2921223,13112
1121,GCF_019649055.1,Paramacrobiotus_metropolitanus,invertebrate,2943436,20465
1122,GCF_021901495.1,Neodiprion_virginianus,invertebrate,2961670,11693
1123,GCF_954871325.1,Gordionus_sp._m_RMFG-2023,invertebrate,3053472,8321
1124,GCF_022201045.2,Citrus_sinensis,plant,2711,23566
1125,GCF_000350225.1,Chondrus_crispus,plant,2769,9807
1126,GCF_000002595.2,Chlamydomonas_reinhardtii,plant,3055,17742
1127,GCF_000143455.1,Volvox_carteri_f._nagariensis,plant,3068,14434
1128,GCF_000733215.1,Auxenochlorella_protothecoides,plant,3075,7010
1129,GCF_030272615.1,Cryptomeria_japonica,plant,3369,41228
1130,GCF_003573695.1,Papaver_somniferum,plant,3469,63020
1131,GCF_029168945.1,Cannabis_sativa,plant,3483,28753
1132,GCF_963169125.1,Humulus_lupulus,plant,3486,35582
1133,GCF_958979055.1,Alnus_glutinosa,plant,3517,24946
1134,GCF_026745355.1,Beta_vulgaris_subsp._vulgaris,plant,3555,24193
1135,GCF_020520425.1,Spinacia_oleracea,plant,3562,28775
1136,GCF_007990345.1,Gossypium_hirsutum,plant,3635,67587
1137,GCF_000208745.1,Theobroma_cacao,plant,3641,21520
1138,GCF_000150535.2,Carica_papaya,plant,3649,18133
1139,GCF_025177605.1,Cucumis_melo,plant,3656,20743
1140,GCF_000004075.3,Cucumis_sativus,plant,3659,20047
1141,GCF_002738345.1,Cucurbita_maxima,plant,3661,27229
1142,GCF_002738365.1,Cucurbita_moschata,plant,3662,27814
1143,GCF_002806865.2,Cucurbita_pepo_subsp._pepo,plant,3664,29284
1144,GCF_001995035.1,Momordica_charantia,plant,3673,19431
1145,GCF_951802175.1,Populus_nigra,plant,3691,29119
1146,GCF_000002775.5,Populus_trichocarpa,plant,3694,29619
1147,GCF_020379485.1,Brassica_napus,plant,3708,90905
1148,GCF_000309985.2,Brassica_rapa,plant,3711,41403
1149,GCF_000801105.2,Raphanus_sativus,plant,3726,51451
1150,GCF_042453785.1,Malus_domestica,plant,3750,39351
1151,GCF_916048215.2,Malus_sylvestris,plant,3752,37494
1152,GCF_902201215.1,Prunus_dulcis,plant,3755,23153
1153,GCF_000346465.2,Prunus_persica,plant,3760,23137
1154,GCF_003935025.1,Abrus_precatorius,plant,3816,24805
1155,GCF_000340665.2,Cajanus_cajan,plant,3821,29045
1156,GCF_000004515.6,Glycine_max,plant,3847,47072
1157,GCF_004193775.1,Glycine_soja,plant,3848,47203
1158,GCF_001865875.1,Lupinus_angustifolius,plant,3871,33884
1159,GCF_003473485.1,Medicago_truncatula,plant,3880,31933
1160,GCF_000499845.2,Phaseolus_vulgaris,plant,3885,29686
1161,GCF_024323335.1,Pisum_sativum,plant,3888,40025
1162,GCF_029867415.1,Vicia_villosa,plant,3911,54730
1163,GCF_016808095.1,Vigna_angularis,plant,3914,27325
1164,GCF_000741045.1,Vigna_radiata_var._radiata,plant,3916,27082
1165,GCF_004118075.2,Vigna_unguiculata,plant,3917,28225
1166,GCF_030052815.1,Hevea_brasiliensis,plant,3981,36707
1167,GCF_001659605.2,Manihot_esculenta,plant,3983,29742
1168,GCF_937616625.2,Mercurialis_annua,plant,3986,25039
1169,GCF_019578655.1,Ricinus_communis,plant,3988,20511
1170,GCF_002878395.1,Capsicum_annuum,plant,4072,32220
1171,GCF_036512215.1,Solanum_lycopersicum,plant,4081,28613
1172,GCF_000393655.2,Nicotiana_sylvestris,plant,4096,45226
1173,GCF_000715135.1,Nicotiana_tabacum,plant,4097,61788
1174,GCF_000390325.3,Nicotiana_tomentosiformis,plant,4098,42738
1175,GCF_000226075.1,Solanum_tuberosum,plant,4113,28419
1176,GCF_000504015.1,Erythranthe_guttata,plant,4155,27279
1177,GCF_000512975.1,Sesamum_indicum,plant,4182,24077
1178,GCF_002127325.2,Helianthus_annuus,plant,4232,57239
1179,GCF_002870075.4,Lactuca_sativa,plant,4236,36873
1180,GCF_030987335.1,Cornus_florida,plant,4283,33670
1181,GCF_000365185.1,Nelumbo_nucifera,plant,4432,24076
1182,GCF_004153795.1,Camellia_sinensis,plant,4442,50840
1183,GCF_019359855.2,Lolium_perenne,plant,4522,38556
1184,GCF_000231095.2,Oryza_brachyantha,plant,4533,23336
1185,GCF_000147395.1,Oryza_glaberrima,plant,4538,27020
1186,GCF_000263155.2,Setaria_italica,plant,4555,27507
1187,GCF_000003195.3,Sorghum_bicolor,plant,4558,28244
1188,GCF_018294505.1,Triticum_aestivum,plant,4565,103793
1189,GCF_003073215.2,Triticum_urartu,plant,4572,35770
1190,GCF_902167145.1,Zea_mays,plant,4577,34351
1191,GCF_001540865.1,Ananas_comosus,plant,4615,22260
1192,GCF_001876935.1,Asparagus_officinalis,plant,4686,26460
1193,GCF_000471905.2,Amborella_trichopoda,plant,13333,17107
1194,GCF_036785885.1,Coffea_arabica,plant,13443,50282
1195,GCF_901000735.1,Corylus_avellana,plant,13451,26898
1196,GCF_000005505.3,Brachypodium_distachyon,plant,15368,25537
1197,GCF_007655135.1,Punica_granatum,plant,22663,23797
1198,GCF_963583255.1,Pyrus_communis,plant,23211,34369
1199,GCF_001406875.1,Solanum_pennellii,plant,28526,26453
1200,GCF_000463585.1,Tarenaya_hassleriana,plant,28532,27396
1201,GCF_958298935.1,Phragmites_australis,plant,29695,38444
1202,GCF_026212465.1,Amaranthus_tricolor,plant,29722,24772
1203,GCF_025698485.1,Gossypium_arboreum,plant,29729,33485
1204,GCF_025698545.1,Gossypium_raimondii,plant,29730,34046
1205,GCF_030704535.1,Vitis_vinifera,plant,29760,25194
1206,GCF_011075055.1,Mangifera_indica,plant,29780,32071
1207,GCF_018687715.1,Carya_illinoinensis,plant,32201,31494
1208,GCF_012489685.1,Lotus_japonicus,plant,34305,32752
1209,GCF_001879475.1,Ipomoea_nil,plant,35883,35283
1210,GCF_003576645.1,Ipomoea_triloba,plant,35885,30646
1211,GCF_016808335.1,Panicum_virgatum,plant,38727,55600
1212,GCF_932294415.1,Quercus_robur,plant,38942,32235
1213,GCF_034140825.1,Oryza_sativa_Japonica_Group,plant,39947,29433
1214,GCF_002220235.1,Bathycoccus_prasinos,plant,41875,7900
1215,GCF_002207925.1,Prunus_avium,plant,42229,25841
1216,GCF_009389715.1,Phoenix_dactylifera,plant,42345,29249
1217,GCF_947179165.1,Solanum_dulcamara,plant,45834,25374
1218,GCF_023119035.1,Salvia_hispanica,plant,49212,32924
1219,GCF_003713205.1,Coffea_eugenioides,plant,49369,29100
1220,GCF_001879085.1,Nicotiana_attenuata,plant,49451,34094
1221,GCF_001411555.2,Juglans_regia,plant,51240,30711
1222,GCF_018873765.1,Telopea_speciosissima,plant,54955,27481
1223,GCF_014633365.1,Diospyros_lotus,plant,55363,24082
1224,GCF_008641045.1,Pistacia_vera,plant,55513,32030
1225,GCF_009730915.1,Dioscorea_cayenensis_subsp._rotundata,plant,55577,24564
1226,GCF_020283565.1,Trifolium_pratense,plant,57577,33616
1227,GCF_933775445.1,Argentina_anserina,plant,57926,19620
1228,GCF_002906115.3,Quercus_suber,plant,58331,33154
1229,GCF_001531365.2,Cynara_cardunculus_var._scolymus,plant,59895,26313
1230,GCF_013358625.1,Macadamia_integrifolia,plant,60698,28776
1231,GCF_001683475.1,Chenopodium_quinoa,plant,63459,49224
1232,GCF_002303985.1,Durio_zibethinus,plant,66656,35832
1233,GCF_000214015.3,Ostreococcus_tauri,plant,70448,7765
1234,GCF_016545825.1,Eucalyptus_grandis,plant,71139,33358
1235,GCF_000478725.1,Eutrema_salsugineum,plant,72664,26943
1236,GCF_010389155.1,Erigeron_canadensis,plant,72917,28705
1237,GCF_958449725.1,Rosa_rugosa,plant,74645,29146
1238,GCF_002994745.2,Rosa_chinensis,plant,74649,30924
1239,GCF_000495115.2,Populus_euphratica,plant,75702,30670
1240,GCF_001263595.1,Phalaenopsis_equestris,plant,78828,20156
1241,GCF_001625215.2,Daucus_carota_subsp._sativus,plant,79200,33095
1242,GCF_000004255.2,Arabidopsis_lyrata_subsp._lyrata,plant,81972,29829
1243,GCF_000375325.1,Capsella_rubella,plant,81985,26410
1244,GCF_000493195.1,Citrus_x_clementina,plant,85681,22826
1245,GCF_002162155.2,Triticum_dicoccoides,plant,85692,66764
1246,GCF_029962835.1,Magnolia_sinica,plant,86752,27846
1247,GCF_018835915.1,Vigna_umbellata,plant,87088,26587
1248,GCF_000143415.4,Selaginella_moellendorffii,plant,88036,33936
1249,GCF_022539505.1,Lolium_rigidum,plant,89674,46752
1250,GCF_000633955.1,Camelina_sativa,plant,90675,82569
1251,GCF_018446385.1,Zingiber_officinale,plant,94328,68156
1252,GCF_004353265.1,Vitis_riparia,plant,96939,26191
1253,GCF_001633185.2,Quercus_lobata,plant,97700,36703
1254,GCF_000184155.1,Fragaria_vesca_subsp._vesca,plant,101020,22385
1255,GCF_000346735.1,Prunus_mume,plant,102107,23425
1256,GCF_009727055.1,Benincasa_hispida,plant,102211,21004
1257,GCF_006381635.1,Hibiscus_syriacus,plant,106335,64997
1258,GCF_002168275.1,Herrania_umbratica,plant,108875,18916
1259,GCF_000695525.1,Brassica_oleracea_var._oleracea,plant,109376,44386
1260,GCF_904849725.1,Hordeum_vulgare_subsp._vulgare,plant,112509,31450
1261,GCF_019175385.1,Lycium_barbarum,plant,112863,34341
1262,GCF_029784015.1,Lycium_ferocissimum,plant,112874,30549
1263,GCF_046630445.1,Rutidosis_leptorrhynchoides,plant,125765,47314
1264,GCF_000341285.1,Galdieria_sulphuraria,plant,130081,6622
1265,GCF_000817695.3,Arachis_duranensis,plant,130453,33527
1266,GCF_000816755.2,Arachis_ipaensis,plant,130454,37716
1267,GCF_000611645.1,Monoraphidium_neglectum,plant,145388,16755
1268,GCF_033153095.1,Gastrolobium_bilobum,plant,150636,29970
1269,GCF_019320115.1,Miscanthus_floridulus,plant,154761,69641
1270,GCF_002742605.1,Olea_europaea_var._sylvestris,plant,158386,40126
1271,GCF_019202715.1,Actinidia_eriantha,plant,165200,36620
1272,GCF_029961685.1,Aristolochia_californica,plant,171875,24584
1273,GCF_019186545.1,Solanum_stenotomum,plant,172797,29810
1274,GCF_009805555.1,Andrographis_paniculata,plant,175694,24725
1275,GCF_020921035.1,Rhodamnia_argentea,plant,178133,23574
1276,GCF_014843425.1,Jatropha_curcas,plant,180498,19421
1277,GCF_004379255.2,Salvia_splendens,plant,180675,55407
1278,GCF_030253575.1,Rhododendron_vialii,plant,182163,30067
1279,GCF_002211085.1,Panicum_hallii,plant,206008,26380
1280,GCF_004799145.2,Prosopis_alba,plant,207710,42275
1281,GCF_008831285.2,Nymphaea_colorata,plant,210225,20496
1282,GCF_963576675.1,Euphorbia_lathyris,plant,212925,21473
1283,GCF_036884655.1,Musa_acuminata_AAA_Group,plant,214697,91526
1284,GCF_014773155.1,Arachis_stenosperma,plant,217475,33599
1285,GCF_021117445.2,Syzygium_oleosum,plant,219896,27195
1286,GCF_019419815.1,Pyrus_x_bretschneideri,plant,225117,35293
1287,GCF_028751815.1,Salvia_miltiorrhiza,plant,226208,32442
1288,GCF_907164915.1,Impatiens_glandulifera,plant,253017,30976
1289,GCF_000091205.1,Cyanidioschyzon_merolae_strain_10D,plant,280699,4803
1290,GCF_000090985.2,Micromonas_commoda,plant,296587,10049
1291,GCF_900185275.1,Solanum_verrucosum,plant,315347,27958
1292,GCF_031755915.1,Ziziphus_jujuba,plant,326968,25211
1293,GCF_029017545.1,Prosopis_cineraria,plant,364024,30647
1294,GCF_029873635.1,Malania_oleifera,plant,397392,20699
1295,GCF_000092065.1,Ostreococcus_lucimarinus_CCE9901,plant,436017,7603
1296,GCF_013401445.1,Tripterygium_wilfordii,plant,458696,31432
1297,GCF_000147415.1,Chlorella_variabilis,plant,554065,9780
1298,GCF_000151265.4,Micromonas_pusilla_CCMP1545,plant,564608,10233
1299,GCF_000258705.1,Coccomyxa_subellipsoidea_C-169,plant,574566,9834
1300,GCF_001605985.2,Dendrobium_catenatum,plant,906689,22645
1301,GCF_000414095.1,Morus_notabilis,plant,981085,21636
1302,GCF_004785595.1,Juglans_microcarpa_x_Juglans_regia,plant,2249226,27962
1303,GCF_041956525.1,Rhizomucor_pusillus,fungi,4840,10974
1304,GCF_000002945.2,Schizosaccharomyces_pombe,fungi,4896,5124
1305,GCF_003054445.1,Pichia_kudriavzevii,fungi,4909,5139
1306,GCF_000243375.1,Torulaspora_delbrueckii,fungi,4950,4970
1307,GCF_001761485.1,Yarrowia_lipolytica,fungi,4952,7918
1308,GCF_000026365.1,Zygosaccharomyces_rouxii,fungi,4956,4991
1309,GCF_025882075.1,Dioszegia_hungarica,fungi,4972,8234
1310,GCF_002102565.1,Kockovaella_imperatae,fungi,4999,7392
1311,GCF_011074885.1,Brettanomyces_bruxellensis,fungi,5007,5243
1312,GCF_028858645.1,Bipolaris_maydis,fungi,5016,11323
1313,GCF_022343315.1,Plenodomus_lingam,fungi,5022,11837
1314,GCF_009017415.1,Aspergillus_flavus,fungi,5059,13707
1315,GCF_000002855.4,Aspergillus_niger,fungi,5061,14058
1316,GCF_013340325.1,Aspergillus_tubingensis,fungi,5068,11476
1317,GCF_028827555.1,Penicillium_brevicompactum,fungi,5074,12367
1318,GCF_028827035.1,Penicillium_chrysogenum,fungi,5076,11974
1319,GCF_028827155.1,Penicillium_citrinum,fungi,5077,11664
1320,GCF_001561935.1,Penicillium_griseofulvum,fungi,5078,9629
1321,GCF_015533775.1,Penicillium_roqueforti,fungi,5082,9781
1322,GCF_028828765.1,Penicillium_canescens,fungi,5083,14180
1323,GCF_041956765.1,Thermoascus_crustaceus,fungi,5088,10411
1324,GCF_033870435.1,Sordaria_macrospora,fungi,5147,10309
1325,GCF_021052385.1,Filobasidium_floriforme,fungi,5210,8301
1326,GCF_000328475.2,Mycosarcoma_maydis,fungi,5270,6762
1327,GCF_021015755.1,Lentinula_edodes,fungi,5353,14078
1328,GCF_004011695.2,Ascochyta_rabiei,fungi,5454,11525
1329,GCF_014235925.2,Colletotrichum_truncatum,fungi,5467,15733
1330,GCF_010111755.1,Nakaseomyces_glabratus,fungi,5478,5258
1331,GCF_000182765.1,Candida_parapsilosis,fungi,5480,5827
1332,GCF_008704595.1,Diutina_rugosa,fungi,5481,5815
1333,GCF_020509005.1,Fulvia_fulva,fungi,5499,14690
1334,GCF_041956635.1,Thermomyces_lanuginosus,fungi,5541,8117
1335,GCF_001642055.1,Alternaria_alternata,fungi,5599,13466
1336,GCF_036630325.1,Vairimorpha_necatrix,fungi,6039,3079
1337,GCF_011074865.1,Brettanomyces_nanus,fungi,13502,4711
1338,GCF_000237345.1,Naumovozyma_castellii,fungi,27288,5589
1339,GCF_002079055.1,Saccharomyces_paradoxus,fungi,27291,5538
1340,GCF_000769745.1,Penicillium_expansum,fungi,27334,11060
1341,GCF_030867785.1,Colletotrichum_acutatum,fungi,27357,15032
1342,GCF_900007245.1,Priceomyces_carsonii,fungi,28549,6179
1343,GCF_041956625.1,Thermomyces_dupontii,fungi,28565,7558
1344,GCF_000002515.2,Kluyveromyces_lactis,fungi,28985,5084
1345,GCF_028829585.1,Penicillium_vulpinum,fungi,29845,11521
1346,GCF_025094135.1,Mucor_mucedo,fungi,29922,14042
1347,GCF_023168085.1,Purpureocillium_lilacinum,fungi,33203,10532
1348,GCF_034447905.1,Colletotrichum_destructivum,fungi,34406,15627
1349,GCF_022264815.1,Rhodofomes_roseus,fungi,34475,12986
1350,GCF_020623625.1,Saccharomycodes_ludwigii,fungi,36035,5026
1351,GCF_019609905.1,Fusarium_poae,fungi,36050,13851
1352,GCF_028826855.1,Penicillium_coprophilum,fungi,36646,10982
1353,GCF_016767815.1,Penicillium_digitatum,fungi,36651,9002
1354,GCF_028827405.1,Penicillium_crustosum,fungi,36656,12313
1355,GCF_014636115.1,Clavispora_lusitaniae,fungi,36911,5483
1356,GCF_030384665.1,Lodderomyces_elongisporus,fungi,36914,5630
1357,GCF_009556855.1,Talaromyces_marneffei,fungi,37727,9994
1358,GCF_000151645.1,Tuber_melanosporum,fungi,39416,7420
1359,GCF_000988165.1,Vairimorpha_ceranae,fungi,40302,3209
1360,GCF_028827395.1,Penicillium_hordei,fungi,40994,12337
1361,GCF_002237265.1,Aspergillus_thermomutatus,fungi,41047,9702
1362,GCF_002847045.1,Aspergillus_candidus,fungi,41067,9639
1363,GCF_013402915.1,Zygotorulaspora_mrakii,fungi,42260,5038
1364,GCF_013396075.1,Fusarium_subglutinans,fungi,42677,14040
1365,GCF_024521635.1,Tricharina_praecox,fungi,43433,10413
1366,GCF_037102585.1,Saccharomycopsis_crataegensis,fungi,43959,6419
1367,GCF_038497935.1,Dipodascopsis_tothii,fungi,44089,5620
1368,GCF_012971845.1,Lasiodiplodia_theobromae,fungi,45133,13054
1369,GCF_003171515.1,Pyrenophora_tritici-repentis,fungi,45151,15455
1370,GCF_001548555.1,Eremothecium_sinecaudum,fungi,45286,4528
1371,GCF_024043175.1,Alternaria_infectoria,fungi,45303,10982
1372,GCF_002926055.2,Candidozyma_haemuli,fungi,45357,5249
1373,GCF_019049425.1,Scheffersomyces_spartinae,fungi,45513,5045
1374,GCF_002251995.1,Wickerhamiella_sorbophila,fungi,45607,4740
1375,GCF_038497815.1,Lipomyces_oligophaga,fungi,45792,5780
1376,GCF_042100115.1,Alternaria_dauci,fungi,48095,10026
1377,GCF_014133895.1,Torulaspora_globosa,fungi,48254,4930
1378,GCF_016758785.1,Suillus_bovinus,fungi,48563,13537
1379,GCF_016628075.1,Suillus_paluster,fungi,48578,16585
1380,GCF_016647625.1,Suillus_subalutaceus,fungi,48586,17080
1381,GCF_016647635.1,Suillus_subaureus,fungi,48587,15739
1382,GCF_020744475.1,Fusarium_redolens,fungi,48865,17049
1383,GCF_030347475.1,Cadophora_gregata,fungi,51156,14721
1384,GCF_029532465.1,Lipomyces_tetrasporus,fungi,54092,8004
1385,GCF_037950935.1,Myxozyma_melibiosi,fungi,54550,6299
1386,GCF_038497795.1,Lipomyces_arxii,fungi,56418,5729
1387,GCF_020744135.1,Fusarium_venenatum,fungi,56646,12844
1388,GCF_038497905.1,Lipomyces_japonicus,fungi,56871,5842
1389,GCF_001447935.2,Debaryomyces_fabryi,fungi,58627,6025
1390,GCF_003025115.1,Trichoderma_citrinoviride,fungi,58853,9734
1391,GCF_003144115.1,Tilletiopsis_washingtonensis,fungi,58919,7005
1392,GCF_028828655.1,Penicillium_verrucosum,fungi,60171,11555
1393,GCF_028829755.1,Penicillium_solitum,fungi,60172,12720
1394,GCF_903064755.1,Maudiozyma_barnettii,fungi,61262,5267
1395,GCF_002104995.1,Linderina_pennispora,fungi,61395,9350
1396,GCF_025024165.1,Kickxella_alabastrina,fungi,61397,7284
1397,GCF_009193585.1,Aspergillus_caelatus,fungi,61420,13914
1398,GCF_022984875.1,Hypoxylon_fragiforme,fungi,63214,10262
1399,GCF_020647795.1,Trichoderma_atroviride,fungi,63577,13127
1400,GCF_028974085.1,Penicillium_chermesinum,fungi,63820,10820
1401,GCF_028827525.1,Penicillium_daleae,fungi,63821,12821
1402,GCF_002105155.1,Lobosporangium_transversale,fungi,64571,11818
1403,GCF_025331425.1,Radiomyces_spectabilis,fungi,64574,10883
1404,GCF_025528875.1,Mycotypha_africana,fungi,64632,10914
1405,GCF_025766255.1,Zychaea_mexicana,fungi,64656,13986
1406,GCF_001723175.1,Penicillium_oxalicum,fungi,69781,9718
1407,GCF_028829465.1,Penicillium_soppii,fungi,69789,12167
1408,GCF_028829765.1,Penicillium_waksmanii,fungi,69791,13502
1409,GCF_028974065.1,Penicillium_cinerascens,fungi,70096,11022
1410,GCF_042764415.1,Remersonia_thermophila,fungi,72144,7595
1411,GCF_011692745.1,Arthroderma_uncinatum,fungi,74035,7016
1412,GCF_018404265.1,Aspergillus_viridinutans,fungi,75553,10039
1413,GCF_003290485.1,Malassezia_restricta,fungi,76775,4406
1414,GCF_001278385.1,Malassezia_pachydermatis,fungi,77020,4202
1415,GCF_014595645.1,Diaporthe_citri,fungi,83186,15761
1416,GCF_019650295.1,Cercospora_kikuchii,fungi,84275,13001
1417,GCF_000747765.1,Moesziomyces_antarcticus,fungi,84753,6766
1418,GCF_041956435.1,Mycothermus_thermophilus,fungi,85995,10918
1419,GCF_014898465.1,Botrytis_porri,fungi,87229,12076
1420,GCF_041956645.1,Rasamsonia_byssochlamydoides,fungi,89139,9923
1421,GCF_025118155.1,Cokeromyces_recurvatus,fungi,90255,10913
1422,GCF_001078395.1,Aspergillus_udagawae,fungi,91492,10796
1423,GCF_000836115.1,Exophiala_spinifera,fungi,91928,12049
1424,GCF_019434415.1,Metarhizium_acridum,fungi,92637,12160
1425,GCF_028827675.1,Penicillium_lagena,fungi,94218,11858
1426,GCF_033439725.1,Neurospora_tetraspora,fungi,94610,11250
1427,GCF_004000055.1,Arthrobotrys_flagrans,fungi,97331,9897
1428,GCF_001625195.1,Drechmeria_coniospora,fungi,98403,8236
1429,GCF_025201335.1,Gilbertella_persicaria,fungi,101096,10987
1430,GCF_025024155.1,Gamsiella_multidivaricata,fungi,101098,12215
1431,GCF_025201355.1,Halteromyces_radiatus,fungi,101107,10173
1432,GCF_020647865.1,Trichoderma_asperellum,fungi,101201,11857
1433,GCF_022478755.1,Daldinia_loculata,fungi,103429,10825
1434,GCF_003942205.1,Apiotrichum_porosum,fungi,105984,9153
1435,GCF_001792695.1,Aspergillus_bombycis,fungi,109264,12263
1436,GCF_025602895.1,Polychytrium_aggregatum,fungi,110093,10669
1437,GCF_020360975.1,Hirsutella_rhossiliensis,fungi,111463,12053
1438,GCF_014066305.1,Letharia_columbiana,fungi,112416,13310
1439,GCF_900074925.1,Ramularia_collo-cygni,fungi,112498,11491
1440,GCF_022497035.1,Daldinia_vernicosa,fungi,114800,10670
1441,GCF_016647745.1,Suillus_plorans,fungi,116603,16397
1442,GCF_028827245.1,Penicillium_angulare,fungi,116970,13389
1443,GCF_907166805.1,Alternaria_atra,fungi,119953,12172
1444,GCF_900519145.1,Ustilago_hordei,fungi,120017,7449
1445,GCF_038381095.1,Phyllosticta_capitalensis,fungi,121624,12062
1446,GCF_013368755.1,Talaromyces_rugulosus,fungi,121627,11901
1447,GCF_033473495.1,Cercospora_beticola,fungi,122368,13144
1448,GCF_028826915.1,Penicillium_bovifimosum,fungi,126998,10402
1449,GCF_009193445.1,Aspergillus_pseudotamarii,fungi,132259,13428
1450,GCF_016097325.1,Aspergillus_melleus,fungi,138277,12848
1451,GCF_022376445.1,Fomitopsis_serialis,fungi,139415,17405
1452,GCF_014898295.1,Botrytis_byssoidea,fungi,139641,12204
1453,GCF_003851025.1,Sparassis_crispa,fungi,139825,13157
1454,GCF_020906515.1,Vanrija_pseudolonga,fungi,143232,9473
1455,GCF_023278565.1,Colletotrichum_lupini,fungi,145971,18280
1456,GCF_004355905.1,Pyricularia_grisea,fungi,148305,12441
1457,GCF_001500285.1,Mollisia_scopiformis,fungi,149040,18556
1458,GCF_020726525.1,Truncatella_angustata,fungi,152316,14775
1459,GCF_004154835.1,Alternaria_arborescens,fungi,156630,12885
1460,GCF_021901695.1,Puccinia_striiformis_f._sp._tritici,fungi,168172,17118
1461,GCF_028828555.1,Penicillium_taxi,fungi,168475,10052
1462,GCF_023522795.1,Fusarium_solani,fungi,169388,18900
1463,GCF_033847375.1,Trichoderma_aggressivum_f._europaeum,fungi,173218,10998
1464,GCF_044049455.1,Aspergillus_lucknowensis,fungi,176173,11537
1465,GCF_028828445.1,Penicillium_paradoxum,fungi,176176,9857
1466,GCF_044049435.1,Aspergillus_pseudodeflectus,fungi,176178,14448
1467,GCF_023757985.1,Alternaria_ethzedia,fungi,181014,10985
1468,GCF_024043145.1,Alternaria_conjuncta,fungi,181017,11648
1469,GCF_018924745.1,Marasmius_oreades,fungi,181124,13700
1470,GCF_041260175.1,Vanrija_albida,fungi,181172,9031
1471,GCF_017499595.1,Psilocybe_cubensis,fungi,181762,13330
1472,GCF_016861735.1,Aspergillus_chevalieri,fungi,182096,10331
1473,GCF_028826845.1,Penicillium_canariense,fungi,189055,10805
1474,GCF_900044065.1,Fusarium_mangiferae,fungi,192010,15797
1475,GCF_026873545.1,Fusarium_falciforme,fungi,195108,14574
1476,GCF_028828005.1,Penicillium_manginii,fungi,203109,13794
1477,GCF_026914185.1,Puccinia_triticina,fungi,208348,12736
1478,GCF_009176365.1,Aspergillus_alliaceus,fungi,209559,13098
1479,GCF_000836275.1,Exophiala_mesophila,fungi,212818,9181
1480,GCF_000091045.1,Cryptococcus_deneoformans_JEC21,fungi,214684,6632
1481,GCF_000835515.1,Exophiala_oligosperma,fungi,215243,11893
1482,GCF_003144295.1,Acaromyces_ingoldii,fungi,215250,8026
1483,GCF_029542785.1,Malassezia_japonica,fungi,223818,4315
1484,GCF_947241705.1,Saccharomyces_mikatae_IFO_1815,fungi,226126,5573
1485,GCF_947243775.1,Saccharomyces_kudriavzevii_IFO_1802,fungi,226230,5603
1486,GCF_000011425.1,Aspergillus_nidulans_FGSC_A4,fungi,227321,10455
1487,GCF_000240135.3,Fusarium_graminearum_PH-1,fungi,229533,13313
1488,GCF_003316985.1,Fusarium_coffeatum,fungi,231269,11779
1489,GCF_024043155.1,Alternaria_arbusti,fungi,232088,11721
1490,GCF_000149245.1,Cryptococcus_neoformans_H99,fungi,235443,6975
1491,GCF_001883845.1,Diplodia_corticola,fungi,236234,10839
1492,GCF_000182965.3,Candida_albicans_SC5314,fungi,237561,6030
1493,GCF_000182895.1,Coprinopsis_cinerea_okayama7#130,fungi,240176,13355
1494,GCF_000002495.2,Pyricularia_oryzae_70-15,fungi,242507,12825
1495,GCF_010093505.1,Neohortaea_acidophila,fungi,245834,9826
1496,GCF_000149305.1,Rhizopus_delemar_RA_99-880,fungi,246409,17459
1497,GCF_000149335.2,Coccidioides_immitis_RS,fungi,246410,9757
1498,GCF_000836295.1,Verruconis_gallopava,fungi,253628,9818
1499,GCF_001642475.1,Fonsecaea_monophora,fungi,254056,11984
1500,GCF_004022145.1,Paecilomyces_variotii,fungi,264951,9270
1501,GCF_028829835.1,Penicillium_mononematosum,fungi,268346,11810
1502,GCF_045282275.1,Nakaseomyces_bracarensis,fungi,273131,5179
1503,GCF_017655625.1,Candida_metapsilosis,fungi,273372,5726
1504,GCF_036370985.1,Arxiozyma_heterogenica,fungi,278026,5205
1505,GCF_030864355.1,Cutaneotrichosporon_cavernicola,fungi,279322,7753
1506,GCF_005498985.1,Sporisorium_graminicola,fungi,280036,6591
1507,GCF_023757995.1,Alternaria_metachromatica,fungi,283354,11000
1508,GCF_000149385.1,Cryptococcus_deneoformans_B-3501A,fungi,283643,6500
1509,GCF_000006445.2,Debaryomyces_hansenii_CBS767,fungi,284592,6282
1510,GCF_000091025.4,Eremothecium_gossypii_ATCC_10895,fungi,284811,4776
1511,GCF_000091225.2,Encephalitozoon_cuniculi_GB-M1,fungi,284813,2122
1512,GCF_035610405.1,Australozyma_saopauloensis,fungi,291208,4994
1513,GCF_028827145.1,Penicillium_concentricum,fungi,293559,11702
1514,GCF_010724455.1,Aspergillus_lentulus,fungi,293939,10293
1515,GCF_000149425.1,Meyerozyma_guilliermondii_ATCC_6260,fungi,294746,5920
